customer_id,name,age,sum_cost
778,Customer 778,22,170.34091697924578
779,Customer 779,17,308.95267176007826
780,Customer 780,20,263.66624221395983
781,Customer 781,18,226.13837607725787
782,Customer 782,28,146.027996212313
783,Customer 783,20,262.4782275181866
784,Customer 784,22,183.68643677906215
785,Customer 785,27,252.34359981839242
786,Customer 786,32,273.01626046408927
787,Customer 787,17,208.47693667263428
788,Customer 788,26,140.22854931313958
789,Customer 789,18,143.12736857943338
790,Customer 790,25,190.38597680739275
791,Customer 791,17,289.3351491711241
792,Customer 792,17,257.24912982554764
793,Customer 793,23,232.80102619246867
794,Customer 794,22,156.72168603954586
795,Customer 795,24,253.04646497859756
796,Customer 796,26,231.27457585515828
797,Customer 797,23,174.73732758500034
798,Customer 798,22,265.6920601122974
799,Customer 799,21,205.99297227851085
800,Customer 800,24,57.0036466907335
801,Customer 801,21,302.92461544521313
802,Customer 802,23,220.01154390163632
803,Customer 803,28,255.9494962525589
804,Customer 804,20,213.0302351347953
805,Customer 805,23,337.3752669790215
806,Customer 806,24,331.923488465074
807,Customer 807,22,198.98940568990346
808,Customer 808,27,232.0319207154967
809,Customer 809,30,211.56448431661232
810,Customer 810,19,223.1796287012581
811,Customer 811,27,244.61728260606748
812,Customer 812,22,182.48405733774376
813,Customer 813,22,141.15038305738534
814,Customer 814,15,151.74004113514363
815,Customer 815,22,204.65300724546188
816,Customer 816,25,293.1954387345455
817,Customer 817,16,169.58786588033465
818,Customer 818,24,298.58662143311665
819,Customer 819,24,157.0949037519744
820,Customer 820,21,225.92539452911308
821,Customer 821,22,212.46988244686708
822,Customer 822,28,266.87226673868315
823,Customer 823,19,239.06918004417963
824,Customer 824,24,263.6950079899663
825,Customer 825,18,197.02902351470004
826,Customer 826,23,124.36351777247341
827,Customer 827,24,198.77843662781086
828,Customer 828,25,221.21416494206716
829,Customer 829,22,136.939416119334
830,Customer 830,18,205.10336648181874
831,Customer 831,23,261.0084336287104
832,Customer 832,32,171.18077328694793
833,Customer 833,20,198.98860430361717
834,Customer 834,22,240.33349803432864
835,Customer 835,27,165.11009260677406
836,Customer 836,23,59.0905316161101
837,Customer 837,29,198.7440393853219
838,Customer 838,23,194.56814519799462
839,Customer 839,29,270.2872772914945
840,Customer 840,26,205.5287038849979
841,Customer 841,20,270.73409832400216
842,Customer 842,19,191.47058379354866
843,Customer 843,23,141.23199034243774
844,Customer 844,23,274.63673732829113
845,Customer 845,30,146.2243924766877
846,Customer 846,20,129.01010065209783
847,Customer 847,24,210.25553948476247
848,Customer 848,25,244.1400838115029
849,Customer 849,26,203.8477917627811
850,Customer 850,22,145.2315869427943
851,Customer 851,22,205.0934963044534
852,Customer 852,26,260.14885477812635
853,Customer 853,21,157.37057138723029
854,Customer 854,22,260.3443039563821
855,Customer 855,28,235.63903536606693
856,Customer 856,32,258.10939117381326
857,Customer 857,26,160.89069348458582
858,Customer 858,23,153.55045268986976
859,Customer 859,26,150.16280126918446
860,Customer 860,23,210.50280706925324
861,Customer 861,25,229.3202394444625
862,Customer 862,23,283.8106262399424
863,Customer 863,19,252.6903970570433
864,Customer 864,19,138.736636760555
865,Customer 865,27,234.41804179441885
866,Customer 866,23,123.96280551026886
867,Customer 867,22,220.61646027631755
868,Customer 868,27,160.08109908165946
869,Customer 869,21,178.7790210720779
870,Customer 870,20,138.7699561468075
871,Customer 871,19,247.140329275709
872,Customer 872,23,326.048428328077
873,Customer 873,21,155.15748996933678
874,Customer 874,26,176.0137178955014
875,Customer 875,20,152.43754369381713
876,Customer 876,24,77.87899819000565
877,Customer 877,25,173.12200033770165
878,Customer 878,27,113.35163511971487
879,Customer 879,32,310.60381826435685
880,Customer 880,26,115.41047841856619
881,Customer 881,27,262.0052997349177
882,Customer 882,25,176.70976737000709
883,Customer 883,25,185.23681857460485
884,Customer 884,30,152.6471662889637
885,Customer 885,27,173.71314571052815
886,Customer 886,28,245.72200440968365
887,Customer 887,22,210.93242337726457
888,Customer 888,22,185.74811845597455
889,Customer 889,21,156.08222382176
890,Customer 890,16,251.06191089239215
891,Customer 891,26,287.40794070474146
892,Customer 892,23,151.44022533578786
893,Customer 893,20,229.09928004015342
894,Customer 894,17,260.42247869058906
895,Customer 895,32,172.790580386125
896,Customer 896,20,166.48431476250315
897,Customer 897,27,112.96482608783732
898,Customer 898,26,262.7199140121852
899,Customer 899,20,317.9857782928218
900,Customer 900,18,319.1383787676998
901,Customer 901,25,314.8028613173046
902,Customer 902,23,214.68642780525565
903,Customer 903,23,251.59170334664344
904,Customer 904,23,239.3986035744653
905,Customer 905,17,272.94057856648294
906,Customer 906,16,134.64666420770203
907,Customer 907,20,293.54764837307073
908,Customer 908,20,263.47217528618046
909,Customer 909,27,136.5242256081187
910,Customer 910,23,265.3235835537334
911,Customer 911,21,199.1092710265647
912,Customer 912,19,178.94629414141323
913,Customer 913,16,276.4229424790783
914,Customer 914,26,163.43627088162188
915,Customer 915,19,282.69613161746855
916,Customer 916,28,268.36545430093975
917,Customer 917,24,219.8592624398709
918,Customer 918,23,335.6435591286056
919,Customer 919,28,246.3669326736647
920,Customer 920,19,201.6120931645954
921,Customer 921,18,162.11776345295095
922,Customer 922,29,315.293395585565
923,Customer 923,25,262.0201056347963
924,Customer 924,20,219.16674956156564
925,Customer 925,22,198.22519166742393
926,Customer 926,29,160.93884328164916
927,Customer 927,23,220.78694358509614
928,Customer 928,21,242.30482336849283
929,Customer 929,27,220.73225304929178
930,Customer 930,24,197.9617087277965
931,Customer 931,27,242.0901270709969
932,Customer 932,24,166.1122727559725
933,Customer 933,21,162.08093638131612
934,Customer 934,20,241.94301458981823
935,Customer 935,24,86.2723041606003
936,Customer 936,26,299.25710603374495
937,Customer 937,26,311.69504164281125
938,Customer 938,25,129.48547808115256
939,Customer 939,25,190.52819526981395
940,Customer 940,20,171.45761363305792
941,Customer 941,24,158.13379518474028
942,Customer 942,22,175.4834514211376
943,Customer 943,20,212.0440681321412
944,Customer 944,24,336.8529810055828
945,Customer 945,22,234.46711577336774
946,Customer 946,17,181.22791500570733
947,Customer 947,27,157.72087106078575
948,Customer 948,26,259.3906814989053
949,Customer 949,27,222.00300206323325
950,Customer 950,22,192.25487039994204
951,Customer 951,29,129.10201860598264
952,Customer 952,26,288.8564162739071
953,Customer 953,24,165.2233095774112
954,Customer 954,17,173.13540806052083
955,Customer 955,22,223.7721171999837
956,Customer 956,23,138.56340725204416
957,Customer 957,23,223.78532402538843
958,Customer 958,24,219.8378574252617
959,Customer 959,29,143.4678694134422
960,Customer 960,19,221.22946977469834
961,Customer 961,24,257.06355591760166
962,Customer 962,15,228.77009557634045
963,Customer 963,18,201.22160361963068
964,Customer 964,22,124.77001324463902
965,Customer 965,22,234.3433546673262
966,Customer 966,27,283.6476745153907
967,Customer 967,25,226.49723860895043
968,Customer 968,23,219.75896757177313
969,Customer 969,22,135.91346448198902
970,Customer 970,26,262.67054504636076
971,Customer 971,25,193.31860005072548
972,Customer 972,32,204.5842700740721
973,Customer 973,17,243.25361985429376
974,Customer 974,22,201.7892745343693
975,Customer 975,23,315.1534312260441
976,Customer 976,23,172.54534147270243
977,Customer 977,20,231.4220051896253
978,Customer 978,20,169.84888520248646
979,Customer 979,22,180.19742245388622
980,Customer 980,28,197.7648575850219
981,Customer 981,19,116.72014745661099
982,Customer 982,16,329.66808006435923
983,Customer 983,22,169.90619574359886
984,Customer 984,24,217.38745095713202
985,Customer 985,17,188.82508246730382
986,Customer 986,25,187.06773873122825
987,Customer 987,27,205.9281047047382
988,Customer 988,23,155.6032996411373
989,Customer 989,18,213.353953081552
990,Customer 990,23,254.0080648366723
991,Customer 991,22,154.22301964445776
992,Customer 992,25,384.8762256043631
993,Customer 993,25,258.2541321583719
994,Customer 994,29,191.85085383028007
995,Customer 995,15,198.18901807113463
996,Customer 996,24,325.84025222668856
997,Customer 997,29,194.20763678459866
998,Customer 998,26,276.0107791864137
999,Customer 999,25,292.00458703453205
1000,Customer 1000,23,330.1035395061656
1001,Customer 1001,24,161.73066807334854
1002,Customer 1002,24,272.40396975276457
1003,Customer 1003,18,137.7189271283531
1004,Customer 1004,26,225.0934631166009
1005,Customer 1005,22,384.35584938790606
1006,Customer 1006,26,223.5830294082657
1007,Customer 1007,22,202.5974492979227
1008,Customer 1008,20,165.24174565711633
1009,Customer 1009,24,112.01428679305349
1010,Customer 1010,24,147.46158384092237
1011,Customer 1011,24,247.54328275540755
1012,Customer 1012,18,195.68915890436853
1013,Customer 1013,22,229.20289680842282
1014,Customer 1014,25,377.3473648512289
1015,Customer 1015,22,114.79047807931227
1016,Customer 1016,27,135.9814917012008
1017,Customer 1017,24,160.28913791588238
1018,Customer 1018,25,203.18555563992044
1019,Customer 1019,18,147.45940146510992
1020,Customer 1020,19,294.68167445581065
1021,Customer 1021,19,198.6171356588585
1022,Customer 1022,27,173.07305814584012
1023,Customer 1023,21,134.1658757040889
1024,Customer 1024,22,192.0157842453068
1025,Customer 1025,24,167.97777438091157
1026,Customer 1026,20,185.11874657079943
1027,Customer 1027,18,296.42847453956125
1028,Customer 1028,22,287.20931432970116
1029,Customer 1029,32,206.89901040586903
1030,Customer 1030,25,245.9169441118109
1031,Customer 1031,26,357.7408176587098
1032,Customer 1032,29,211.854432970488
1033,Customer 1033,25,200.36317753592158
1034,Customer 1034,26,147.91920297161334
1035,Customer 1035,23,213.9870822863572
1036,Customer 1036,31,384.93554114685503
1037,Customer 1037,23,210.93125995597774
1038,Customer 1038,23,161.06142415835342
1039,Customer 1039,25,150.02834054565258
1040,Customer 1040,24,224.8049827788932
1041,Customer 1041,22,261.30743999954603
1042,Customer 1042,24,182.03083255956608
1043,Customer 1043,18,197.64021036749918
1044,Customer 1044,25,213.86915527695837
1045,Customer 1045,28,287.38986118417296
1046,Customer 1046,20,191.67916256547056
1047,Customer 1047,22,252.48415771554468
1048,Customer 1048,19,247.1706317435101
1049,Customer 1049,25,286.5672465393219
1050,Customer 1050,23,264.8586447050482
1051,Customer 1051,27,377.69324725542845
1052,Customer 1052,24,175.84481872537884
1053,Customer 1053,25,228.68598611038283
1054,Customer 1054,21,253.1616787331801
1055,Customer 1055,26,145.70918871541815
1056,Customer 1056,19,159.0920343304988
1057,Customer 1057,26,203.2630577744116
1058,Customer 1058,23,197.87093797984647
1059,Customer 1059,27,242.53082749756734
1060,Customer 1060,32,154.3571436540857
1061,Customer 1061,28,198.498944170301
1062,Customer 1062,23,331.0310650547985
1063,Customer 1063,29,158.88037319161663
1064,Customer 1064,15,161.5018160370376
1065,Customer 1065,16,241.47829746968762
1066,Customer 1066,19,279.74444546726437
1067,Customer 1067,21,121.46348932904021
1068,Customer 1068,18,149.26447608920307
1069,Customer 1069,31,184.89174303630267
1070,Customer 1070,24,248.86931322614473
1071,Customer 1071,18,241.68947828623587
1072,Customer 1072,18,147.82663057012718
1073,Customer 1073,29,215.79414109968883
1074,Customer 1074,22,324.6533869132519
1075,Customer 1075,27,226.5176284630999
1076,Customer 1076,19,232.86451767974586
1077,Customer 1077,22,225.2034752743173
1078,Customer 1078,19,272.2937769799007
1079,Customer 1079,30,150.58132510911315
1080,Customer 1080,15,335.95719496312597
1081,Customer 1081,17,216.44767771431782
1082,Customer 1082,25,229.74338279297058
1083,Customer 1083,24,308.000618996486
1084,Customer 1084,16,171.4807989253504
1085,Customer 1085,26,203.1914377334252
1086,Customer 1086,22,198.6242865319421
1087,Customer 1087,26,240.01041525081462
1088,Customer 1088,26,253.56808834964423
1089,Customer 1089,24,173.26685017196272
1090,Customer 1090,25,195.40865532924153
1091,Customer 1091,23,184.5792930142834
1092,Customer 1092,21,226.72662878898757
1093,Customer 1093,20,221.86195350954443
1094,Customer 1094,25,192.31619017543542
1095,Customer 1095,20,321.7041894020593
1096,Customer 1096,23,202.53664219705394
1097,Customer 1097,19,285.36393558095926
1098,Customer 1098,20,117.13850320883722
1099,Customer 1099,25,255.91545867868547
1100,Customer 1100,28,163.37242412326813
1101,Customer 1101,24,224.02225840609557
1102,Customer 1102,21,204.98287457323616
1103,Customer 1103,20,348.6965144774905
1104,Customer 1104,26,209.41756964217035
1105,Customer 1105,20,199.76136161484754
1106,Customer 1106,25,121.96091399190446
1107,Customer 1107,20,268.5996994839592
1108,Customer 1108,23,272.7532998840939
1109,Customer 1109,24,224.65986394557513
1110,Customer 1110,23,181.05796909375815
1111,Customer 1111,27,234.77202733262638
1112,Customer 1112,21,214.19079895260407
1113,Customer 1113,27,302.75239322299177
1114,Customer 1114,26,156.3818591685272
1115,Customer 1115,20,156.18013446149908
1116,Customer 1116,26,146.36150743476443
1117,Customer 1117,26,131.58257049948344
1118,Customer 1118,27,170.2259258799594
1119,Customer 1119,24,188.93486213203704
1120,Customer 1120,26,165.6518650929862
1121,Customer 1121,24,176.40851769346918
1122,Customer 1122,17,269.44935889627726
1123,Customer 1123,31,142.44962203621537
1124,Customer 1124,22,138.9037436546656
1125,Customer 1125,19,328.54103541541133
1126,Customer 1126,19,162.00200600348833
1127,Customer 1127,23,145.88645624095034
1128,Customer 1128,22,92.72433427370134
1129,Customer 1129,21,261.37638583838
1130,Customer 1130,25,304.66520398442594
1131,Customer 1131,23,327.3194402436697
1132,Customer 1132,22,327.1552810172261
1133,Customer 1133,26,157.72139015704911
1134,Customer 1134,24,241.30510128061627
1135,Customer 1135,28,160.72775129685817
1136,Customer 1136,23,131.5542626964319
1137,Customer 1137,19,151.34806982986524
1138,Customer 1138,19,243.3417072183137
1139,Customer 1139,25,164.28189585901262
1140,Customer 1140,24,267.63233794926373
1141,Customer 1141,31,160.6730632047301
1142,Customer 1142,16,223.68351603130728
1143,Customer 1143,25,373.7704967105201
1144,Customer 1144,26,134.364819669824
1145,Customer 1145,24,348.6676388927166
1146,Customer 1146,20,215.48478247502186
1147,Customer 1147,21,136.7084003243021
1148,Customer 1148,25,163.81205318205838
1149,Customer 1149,27,301.00361558732186
1150,Customer 1150,19,183.637959867703
1151,Customer 1151,26,143.18330896683514
1152,Customer 1152,20,221.28169857807808
1153,Customer 1153,28,141.51649069172012
1154,Customer 1154,23,247.75143825033362
1155,Customer 1155,20,152.57741491123187
1156,Customer 1156,26,258.2196628330036
1157,Customer 1157,27,134.27330678380312
1158,Customer 1158,22,204.51209059115084
1159,Customer 1159,23,202.61168681291798
1160,Customer 1160,21,162.77238751834028
1161,Customer 1161,19,235.24468649626888
1162,Customer 1162,26,347.20128045990486
1163,Customer 1163,17,249.6657873518388
1164,Customer 1164,21,237.12650523529817
1165,Customer 1165,15,147.7217833224733
1166,Customer 1166,22,154.32477313215801
1167,Customer 1167,28,256.67586671237365
1168,Customer 1168,30,289.6449139503341
1169,Customer 1169,23,204.4383340008083
1170,Customer 1170,21,327.5182690130605
1171,Customer 1171,19,216.18153741288893
1172,Customer 1172,24,189.17471476673362
1173,Customer 1173,15,136.86157527359015
1174,Customer 1174,25,193.20430878088453
1175,Customer 1175,22,232.72087495108465
1176,Customer 1176,27,110.38227529997629
1177,Customer 1177,28,222.4524200386341
1178,Customer 1178,25,186.49291061887251
1179,Customer 1179,28,180.5913803050815
1180,Customer 1180,24,229.93002695278412
1181,Customer 1181,23,234.8549064257037
1182,Customer 1182,22,112.00074310719634
1183,Customer 1183,21,299.2606177074581
1184,Customer 1184,27,226.79533921754185
1185,Customer 1185,25,221.07775689061637
1186,Customer 1186,26,229.4831096036818
1187,Customer 1187,23,167.89197390553107
1188,Customer 1188,25,208.9517228003251
1189,Customer 1189,28,343.54395564348073
1190,Customer 1190,22,166.24941405268586
1191,Customer 1191,22,212.14719638288238
1192,Customer 1192,19,324.0304666380979
1193,Customer 1193,22,226.9885767264603
1194,Customer 1194,24,111.46868108204968
1195,Customer 1195,19,291.64243959252764
1196,Customer 1196,24,131.74479076441668
1197,Customer 1197,22,348.4732792314651
1198,Customer 1198,27,173.0045163098852
1199,Customer 1199,27,245.78742045497933
1200,Customer 1200,26,247.33268859381184
1201,Customer 1201,20,93.39865244175078
1202,Customer 1202,21,145.21031385174507
1203,Customer 1203,24,298.4823144947933
1204,Customer 1204,25,106.49741510337773
1205,Customer 1205,15,204.053969179847
1206,Customer 1206,22,266.6102612020445
1207,Customer 1207,20,253.26030250020702
1208,Customer 1208,25,189.86391440507424
1209,Customer 1209,21,246.8138675716428
1210,Customer 1210,21,147.76192290507126
1211,Customer 1211,24,275.63993582745053
1212,Customer 1212,26,303.71093715550006
1213,Customer 1213,24,162.7311609072767
1214,Customer 1214,17,332.8257545172551
1215,Customer 1215,22,185.01380735206206
1216,Customer 1216,19,216.19425742243376
1217,Customer 1217,29,233.34662837144336
1218,Customer 1218,28,171.05385831750684
1219,Customer 1219,17,239.18399648668077
1220,Customer 1220,31,153.6278470292226
1221,Customer 1221,22,195.14802895944268
1222,Customer 1222,27,197.98839675469853
1223,Customer 1223,22,146.57685990885827
1224,Customer 1224,26,170.8436280693456
1225,Customer 1225,22,238.84751120113359
1226,Customer 1226,17,310.7528546562809
1227,Customer 1227,25,264.8925490095518
1228,Customer 1228,32,168.16609055733682
1229,Customer 1229,25,170.5054662254998
1230,Customer 1230,23,293.4033657159917
1231,Customer 1231,20,147.75631358158705
1232,Customer 1232,20,205.2005445879833
1233,Customer 1233,16,237.4299700675966
1234,Customer 1234,22,171.4705539404054
1235,Customer 1235,19,205.61227485274233
1236,Customer 1236,27,251.4512675781262
1237,Customer 1237,31,161.92570212693656
1238,Customer 1238,22,206.36118448781946
1239,Customer 1239,26,157.0131250359295
1240,Customer 1240,24,266.5707491597021
1241,Customer 1241,25,203.58296481793187
1242,Customer 1242,31,232.6415435748956
1243,Customer 1243,24,283.14278171840056
1244,Customer 1244,22,185.93212312016016
1245,Customer 1245,19,173.4752515156001
1246,Customer 1246,21,291.7375783626736
1247,Customer 1247,25,233.57694330401205
1248,Customer 1248,26,153.67020879128452
1249,Customer 1249,20,164.63081710044753
1250,Customer 1250,24,215.54150470652135
1251,Customer 1251,24,301.1708679286237
1252,Customer 1252,22,265.7426572999366
1253,Customer 1253,16,270.49861525611533
1254,Customer 1254,19,203.2755608017433
1255,Customer 1255,26,279.3307305619123
1256,Customer 1256,19,306.6784011704951
1257,Customer 1257,19,175.12538552226522
1258,Customer 1258,18,294.36487186858955
1259,Customer 1259,19,315.59116682339527
1260,Customer 1260,22,141.17116932716598
1261,Customer 1261,25,323.0516676772642
1262,Customer 1262,22,398.8731597921046
1263,Customer 1263,26,237.02712251902767
1264,Customer 1264,17,224.22756978023696
1265,Customer 1265,30,247.2510775443094
1266,Customer 1266,18,239.1227305684519
1267,Customer 1267,21,136.93745795988036
1268,Customer 1268,25,76.0254699509499
1269,Customer 1269,22,252.88073245379647
1270,Customer 1270,23,249.5738418262925
1271,Customer 1271,23,211.02694752985818
1272,Customer 1272,26,265.32486365996823
1273,Customer 1273,22,207.9233081270702
1274,Customer 1274,20,247.76631791831898
1275,Customer 1275,26,227.84920365727388
1276,Customer 1276,20,163.5713105614143
1277,Customer 1277,20,214.60459867845654
1278,Customer 1278,26,270.0250190361523
1279,Customer 1279,21,87.51977865145756
1280,Customer 1280,27,210.8788786540078
1281,Customer 1281,25,101.55461757893569
1282,Customer 1282,22,290.338531241453
1283,Customer 1283,23,154.97285786207172
1284,Customer 1284,24,170.29423770912643
1285,Customer 1285,27,300.11415414514767
1286,Customer 1286,23,212.68293887441206
1287,Customer 1287,23,145.63765582135457
1288,Customer 1288,25,239.67210607158654
1289,Customer 1289,27,145.1409253235464
1290,Customer 1290,18,144.9136312177515
1291,Customer 1291,26,357.2910910057923
1292,Customer 1292,25,172.72905576681586
1293,Customer 1293,24,271.2639615358013
1294,Customer 1294,31,333.2054810240999
1295,Customer 1295,31,235.2029319973729
1296,Customer 1296,25,220.27663040700293
1297,Customer 1297,22,295.5298713864537
1298,Customer 1298,22,192.26417072951392
1299,Customer 1299,15,165.80883395123954
1300,Customer 1300,19,292.7937332078331
1301,Customer 1301,27,229.9628043352268
1302,Customer 1302,24,127.51228999390986
1303,Customer 1303,27,108.36310098021818
1304,Customer 1304,18,230.11268704340046
1305,Customer 1305,22,251.23760832448622
1306,Customer 1306,21,188.82656709459826
1307,Customer 1307,28,299.34788907733713
1308,Customer 1308,25,188.038073122981
1309,Customer 1309,15,257.94630596898435
1310,Customer 1310,25,177.943236561349
1311,Customer 1311,20,267.98493307988514
1312,Customer 1312,24,138.48344908200784
1313,Customer 1313,20,215.57966849834435
1314,Customer 1314,16,153.7829658075676
1315,Customer 1315,23,267.97372542137776
1316,Customer 1316,24,253.04850866851842
1317,Customer 1317,18,201.3148856737931
1318,Customer 1318,21,204.16210049968848
1319,Customer 1319,16,223.39930454841593
1320,Customer 1320,26,368.77256099407094
1321,Customer 1321,20,217.29223163831452
1322,Customer 1322,24,278.38579759749496
1323,Customer 1323,28,110.66451948367653
1324,Customer 1324,23,263.6541933175392
1325,Customer 1325,25,135.57052147204496
1326,Customer 1326,20,112.32759731656978
1327,Customer 1327,26,179.32307958070214
1328,Customer 1328,27,191.87153104845333
1329,Customer 1329,22,157.0688374736245
1330,Customer 1330,21,135.51233038762524
1331,Customer 1331,19,189.77720712446168
1332,Customer 1332,24,161.29479462244564
1333,Customer 1333,24,181.46347366017065
1334,Customer 1334,29,115.34770064742456
1335,Customer 1335,23,314.4652201376364
1336,Customer 1336,27,214.72825803752937
1337,Customer 1337,17,298.43507994738854
1338,Customer 1338,27,161.20290769145632
1339,Customer 1339,18,220.19900674063376
1340,Customer 1340,16,123.64890341811794
1341,Customer 1341,19,238.99023068377673
1342,Customer 1342,17,173.49760483028138
1343,Customer 1343,24,153.94424343577134
1344,Customer 1344,26,138.8861769111927
1345,Customer 1345,23,106.61295807080081
1346,Customer 1346,23,315.25835226802883
1347,Customer 1347,27,202.34790118434205
1348,Customer 1348,15,225.80489851458591
1349,Customer 1349,19,228.61156230799895
1350,Customer 1350,30,266.0324242923665
1351,Customer 1351,26,222.9822647136066
1352,Customer 1352,24,191.72654689844651
1353,Customer 1353,21,184.12475985464073
1354,Customer 1354,20,178.0001054409874
1355,Customer 1355,20,214.3497452245373
1356,Customer 1356,23,216.02806571836956
1357,Customer 1357,23,225.5398467044883
1358,Customer 1358,21,259.6617512495192
1359,Customer 1359,21,211.24699100287233
1360,Customer 1360,16,205.52997013327368
1361,Customer 1361,26,190.07204302934207
1362,Customer 1362,24,147.06315698696275
1363,Customer 1363,24,272.7041526717253
1364,Customer 1364,19,261.1592728486709
1365,Customer 1365,21,189.9222926231978
1366,Customer 1366,21,187.29472405114487
1367,Customer 1367,31,243.84347742877281
1368,Customer 1368,22,211.47154489511271
1369,Customer 1369,23,176.96126669047206
1370,Customer 1370,23,402.7770790221262
1371,Customer 1371,23,139.85530240238162
1372,Customer 1372,20,98.42252082789152
1373,Customer 1373,22,180.34133355845006
1374,Customer 1374,23,246.89030763934247
1375,Customer 1375,20,235.84706826644944
1376,Customer 1376,16,194.52631504737914
1377,Customer 1377,28,324.6234032888733
1378,Customer 1378,19,231.10499158947474
1379,Customer 1379,19,239.51807621816755
1380,Customer 1380,24,317.1028184596853
1381,Customer 1381,22,179.6087072160934
1382,Customer 1382,23,274.19239469069845
1383,Customer 1383,24,183.30993412953518
1384,Customer 1384,29,191.84094994206217
1385,Customer 1385,22,154.8544840222661
1386,Customer 1386,26,172.5818639341138
1387,Customer 1387,17,282.59780054790684
1388,Customer 1388,23,203.37130432834084
1389,Customer 1389,24,203.88424229298914
1390,Customer 1390,26,264.82806153389885
1391,Customer 1391,18,137.3868753553961
1392,Customer 1392,30,228.65138342388255
1393,Customer 1393,24,138.5862419639271
1394,Customer 1394,24,236.31660073721338
1395,Customer 1395,32,212.1554261014151
1396,Customer 1396,31,215.2093771748696
1397,Customer 1397,21,180.00682819270472
1398,Customer 1398,25,183.49056587359289
1399,Customer 1399,25,159.9059484273371
1400,Customer 1400,20,216.2229225126119
1401,Customer 1401,28,193.22817608091594
1402,Customer 1402,16,276.9693627172867
1403,Customer 1403,21,240.15531225636153
1404,Customer 1404,23,210.75851231311643
1405,Customer 1405,18,149.21092872618485
1406,Customer 1406,21,227.1908439974657
1407,Customer 1407,22,278.5767896544467
1408,Customer 1408,23,172.57225810422116
1409,Customer 1409,24,242.81273140029123
1410,Customer 1410,23,155.96207581874333
1411,Customer 1411,15,318.29558880626524
1412,Customer 1412,21,218.85487959231466
1413,Customer 1413,21,178.75521429610117
1414,Customer 1414,24,192.65201777263846
1415,Customer 1415,18,156.41155658063448
1416,Customer 1416,23,172.14100488912646
1417,Customer 1417,29,114.91632976693536
1418,Customer 1418,22,216.3636664863752
1419,Customer 1419,19,216.33996940810897
1420,Customer 1420,23,182.6459447822628
1421,Customer 1421,20,293.2169964845326
1422,Customer 1422,21,189.73403774526466
1423,Customer 1423,15,96.56873810321417
1424,Customer 1424,20,263.58301637784524
1425,Customer 1425,28,205.92696154016463
1426,Customer 1426,22,263.10496157665
1427,Customer 1427,22,232.01744021285913
1428,Customer 1428,21,193.3297145556903
1429,Customer 1429,28,191.70025967679302
1430,Customer 1430,29,228.6773568357858
1431,Customer 1431,21,261.76715199087676
1432,Customer 1432,31,205.66721092473836
1433,Customer 1433,18,121.7248803812646
1434,Customer 1434,31,288.14954711008124
1435,Customer 1435,21,304.815942767982
1436,Customer 1436,22,175.67266725215774
1437,Customer 1437,18,118.19544137758139
1438,Customer 1438,28,169.03927105030226
1439,Customer 1439,28,280.6332519719016
1440,Customer 1440,26,273.98028323445476
1441,Customer 1441,23,165.68133751734638
1442,Customer 1442,24,202.90732792629282
1443,Customer 1443,29,100.7026535426278
1444,Customer 1444,32,179.00863424279575
1445,Customer 1445,21,347.0356113630432
1446,Customer 1446,19,168.3655066149913
1447,Customer 1447,22,263.3483029937071
1448,Customer 1448,29,101.21724456789293
1449,Customer 1449,22,215.8636134259424
1450,Customer 1450,32,210.84673438240128
1451,Customer 1451,23,203.07170296681153
1452,Customer 1452,27,228.48668505680195
1453,Customer 1453,20,211.2650277914293
1454,Customer 1454,24,210.54415709553638
1455,Customer 1455,22,182.7123414552237
1456,Customer 1456,17,173.83354237449188
1457,Customer 1457,31,276.02328193700436
1458,Customer 1458,24,230.51943946540675
1459,Customer 1459,30,276.21985040138026
1460,Customer 1460,17,121.37171803743178
1461,Customer 1461,18,243.78724175822725
1462,Customer 1462,32,229.9824525492369
1463,Customer 1463,21,264.1109513496566
1464,Customer 1464,22,263.2055204827559
1465,Customer 1465,21,254.37797761643301
1466,Customer 1466,30,150.57977066182494
1467,Customer 1467,22,202.29249845576751
1468,Customer 1468,31,258.95203325653375
1469,Customer 1469,22,293.9034823049653
1470,Customer 1470,24,210.5203861455398
1471,Customer 1471,25,194.9006932131091
1472,Customer 1472,22,316.33650048875495
1473,Customer 1473,20,161.4504569334095
1474,Customer 1474,20,194.05621972002513
1475,Customer 1475,32,152.85546582450212
1476,Customer 1476,21,171.31860680049965
1477,Customer 1477,20,206.95253256486717
1478,Customer 1478,19,247.39846972128242
1479,Customer 1479,23,208.488686036091
1480,Customer 1480,25,116.79780341801445
1481,Customer 1481,24,137.52661663929518
1482,Customer 1482,15,225.15960033170464
1483,Customer 1483,27,52.119978132827214
1484,Customer 1484,25,186.520828455186
1485,Customer 1485,23,145.66121958229718
1486,Customer 1486,25,240.77969149485818
1487,Customer 1487,29,335.42782036660475
1488,Customer 1488,15,243.20048002908015
1489,Customer 1489,16,168.0789218914932
1490,Customer 1490,23,241.90674783648052
1491,Customer 1491,23,99.30700229434802
1492,Customer 1492,28,190.16375128108945
1493,Customer 1493,19,200.183874750615
1494,Customer 1494,24,220.6920584982578
1495,Customer 1495,17,248.07880376361712
1496,Customer 1496,25,179.8971565509592
1497,Customer 1497,19,280.0727681915622
1498,Customer 1498,22,114.37620545290619
1499,Customer 1499,23,121.1064127923118
